ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 845.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
8.99441340782122892961e+02 8.19122062764074732044e-01
9.02793296089385421510e+02 8.18842694423220551769e-01
9.06145251396648063746e+02 8.18570641985960190112e-01
9.09497206703910592296e+02 8.18296250968425398220e-01
9.12849162011173234532e+02 8.18029533170073985815e-01
9.16201117318435763082e+02 8.17770601286669118757e-01
9.19553072625698291631e+02 8.17519558279425351266e-01
9.22905027932960933867e+02 8.17276497795272893754e-01
9.26256983240223462417e+02 8.16873878694963972968e-01
9.29608938547485990966e+02 8.16480960498437768891e-01
9.32960893854748633203e+02 8.16097768385354527254e-01
9.36312849162011161752e+02 8.15724320722802764827e-01
9.39664804469273690302e+02 8.15166340917994780568e-01
9.43016759776536332538e+02 8.14619898178347456863e-01
9.46368715083798861087e+02 8.14084943662790827545e-01
9.49720670391061503324e+02 8.13561424185469839188e-01
9.53072625698324031873e+02 8.13049282483238711094e-01
9.56424581005586560423e+02 8.12340054240030751131e-01
9.59776536312849202659e+02 8.11643935229925950203e-01
9.63128491620111731208e+02 8.10960807181275944444e-01
9.66480446927374259758e+02 8.10290550015455912636e-01
9.69832402234636901994e+02 8.09633042030041272241e-01
9.73184357541899430544e+02 8.08988160072498962982e-01
9.76536312849161959093e+02 8.08355779704820531784e-01
9.79888268156424601329e+02 8.07735775359490926206e-01
9.83240223463687129879e+02 8.07128020487178576836e-01
9.86592178770949772115e+02 8.06532387696516805953e-01
9.89944134078212300665e+02 8.05948748886334720432e-01
9.93296089385474829214e+02 8.05376975370676206900e-01
9.96648044692737471451e+02 8.04816937996935655164e-01
1.00000000000000000000e+03 8.04268507257427822665e-01


QUADRATIC ERROR = 9.967088e-05
