ESTIMATED THICKNESSES

Thickness of film 1 = 166.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 280.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
8.96249999999999886313e+02 8.22586451676294516666e-01
9.00679347826086882378e+02 8.21370427076602016569e-01
9.05108695652173878443e+02 8.20175010707441032309e-01
9.09538043478260760821e+02 8.19000321262235986275e-01
9.13967391304347756886e+02 8.17846447971143808431e-01
9.18396739130434752951e+02 8.16713452531499850551e-01
9.22826086956521635329e+02 8.15601370940485792538e-01
9.27255434782608631394e+02 8.14510215233623435793e-01
9.31684782608695627459e+02 8.13439975132698167570e-01
9.36114130434782509838e+02 8.12390619606718433765e-01
9.40543478260869505903e+02 8.11362098349466154268e-01
9.44972826086956501968e+02 8.10354343177163372047e-01
9.49402173913043384346e+02 8.09367269349693163605e-01
9.53831521739130380411e+02 8.08400776818779309707e-01
9.58260869565217376476e+02 8.07454751406407877923e-01
9.62690217391304258854e+02 8.06529065916717913254e-01
9.67119565217391254919e+02 8.05623581184482073780e-01
9.71548913043478250984e+02 8.04738147063200348619e-01
9.75978260869565133362e+02 8.03872603355735293462e-01
9.80407608695652129427e+02 8.03026780690316188682e-01
9.84836956521739011805e+02 8.02200501344625616085e-01
9.89266304347826007870e+02 8.01393580020599127778e-01
9.93695652173913003935e+02 8.00605824572442004161e-01
9.98124999999999886313e+02 7.99837036690281943940e-01
1.00255434782608688238e+03 7.99087012541772057084e-01
1.00698369565217387844e+03 7.98355543373853171474e-01
1.01141304347826076082e+03 7.97642416076796756386e-01
1.01584239130434775689e+03 7.96947413712546626208e-01
1.02027173913043475295e+03 7.96270316009288658954e-01
1.02470108695652152164e+03 7.95610899824092387966e-01
1.02913043478260851771e+03 7.94968939575374289319e-01
1.03355978260869551377e+03 7.94344207646849542748e-01
1.03798913043478250984e+03 7.93736474764565991258e-01
1.04241847826086950590e+03 7.93145510348524984678e-01
1.04684782608695650197e+03 7.92571082840322072016e-01
1.05127717391304349803e+03 7.92012960008178334981e-01
1.05570652173913049410e+03 7.91470909230648445032e-01
1.06013586956521726279e+03 7.90944697760226356209e-01
1.06456521739130425885e+03 7.90434092968029133885e-01
1.06899456521739125492e+03 7.89938862570643163252e-01
1.07342391304347802361e+03 7.89458774840187782473e-01
1.07785326086956501968e+03 7.88993598798577888687e-01
1.08228260869565201574e+03 7.88543104396933092204e-01
1.08671195652173901181e+03 7.88107062681000836157e-01
1.09114130434782600787e+03 7.87685245943451906037e-01
1.09557065217391300394e+03 7.87277427863823264786e-01
1.10000000000000000000e+03 7.86883383636868494193e-01


QUADRATIC ERROR = 5.195141e-02
